,Atmospheric Pressure,Inclination Switch,Fault Code Count,Ignition Coil Current Diagnosis,Fault Light Mileage,Engine Operating Time,Ignition Advance Angle,Idling Correction Ignition Angle,Fuel Injection Prohibition Mode,Injection Mode,Bypass Delay Correction,ABV Opening,ABV Idling Correction,ABV Learning Value,Lambda Setting,Air-Fuel Ratio Rich,Closed Loop Control,Air Flow,Throttle Valve Air Flow,Intake Manifold Pressure,Intake Manifold Front Pressure,MFF_AD_ADD_MMV_REL,MFF_AD_FAC_MMV_REL,MFF_AD_ADD_MMV,MFF_AD_FAC_MMV,Fuel Injection Quantity,MFF_WUP_COR,Ignition Mode,Engine RPM,Engine RPM Limit,Idling Target RPM,Fuel Injection Start Angle,Fuel Pump State,Engine State,Engine Temperature,Water Temperature PWM,Ignition Magnetization Time,Fuel Injection Time,Closed Loop Fuel Correction,Intake Temperature,Combustion Chamber Intake Temperature,TPS Opening,TPS Idling Learning Value,Battery Voltage,O2 Voltage,Vehicle Speed,TPS Voltage,Seat Switch State,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle
5080,1005,0.777050013,0,0.092773124,0,855.7499966,13.12454902,1.874666664,0,5,0,82.03125,4.686196068,14.99858822,0.999952896,128,28,38.39061026,13.5468698,507,754,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.22656193,0.003905882,1,1728,10600,1807,180.0,1,2,104,0,2.68,1.724,-15.00234138,42,55,0.416015412,0.214843024,13.12471369,0.825192524,14.12909568,0.229491412,0,-3.3257,-0.19496,0.30599,-2.86348,0.14127,7.13951,1.05209,92.75614,52.80518
5085,1005,0.777050013,0,0.09765592,0,855.7499966,10.31207843,-0.937803924,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.26561031,13.5468698,491,732,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.218749432,0.003905882,1,1852,10600,1807,180.0,1,2,104,0,2.768,1.72,-15.00234138,42,55,0.416015412,0.214843024,13.12471369,0.80566134,15.14298912,0.229491412,0,-2.65427,-1.17151,0.1836,-2.83235,-1.22823,11.74117,-5.80653,66.82269,53.40895
5090,1005,0.777050013,0,0.09765592,0,855.7499966,10.31207843,-0.937803924,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.26561031,13.5468698,491,732,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.218749432,0.003905882,1,1852,10600,1807,180.0,1,2,104,0,2.768,1.72,-15.00234138,42,55,0.416015412,0.214843024,13.12471369,0.80566134,15.14298912,0.229491412,0,0.70291,0.53767,-0.18272,-2.84431,-1.58257,9.6199,-8.965,61.44152,50.29445
5095,1005,0.777050013,0,0.107421512,0,855.7499966,12.18705882,0.937176468,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.51561021,13.5468698,502,745,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.234374428,0.003905882,1,1769,10600,1807,180.0,1,2,104,0,2.692,1.732,-15.00234138,42,55,0.416015412,0.214843024,13.24970977,0.8544893,14.46433464,0.229491412,0,-1.3114,-1.17151,0.00087,-3.88818,-0.72304,9.30147,-4.10222,79.75011,49.93878
5100,1005,0.777050013,0,0.09765592,0,855.7499966,10.78082353,-0.469058826,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.62498517,13.5468698,496,736,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.238280677,0.003905882,1,1829,10600,1807,180.0,1,2,104,0,2.82,1.736,-15.00234138,42,55,0.416015412,0.214843024,13.12471369,0.786130156,14.95492824,0.229491412,0,1.80098,1.39183,-0.30424,-4.45322,-0.34955,10.39803,-1.76999,85.63425,50.25946
5105,1005,0.777050013,0,0.09765592,0,855.7499966,10.78082353,-0.469058826,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.62498517,13.5468698,496,736,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.238280677,0.003905882,1,1829,10600,1807,180.0,1,2,104,0,2.82,1.736,-15.00234138,42,55,0.416015412,0.214843024,13.12471369,0.786130156,14.95492824,0.229491412,0,-0.88476,-1.35424,0.1836,-2.83235,-0.31842,9.97185,-1.7594,83.66845,53.10982
5110,1005,0.777050013,0,0.092773124,0,855.7499966,11.24956862,-0.000313728,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.56248519,13.5468698,497,741,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.234374428,0.003905882,1,1794,10600,1807,180.0,1,2,104,0,2.952,1.732,-15.00234138,42,55,0.416015412,0.214843024,13.06221566,0.859372096,14.66874864,0.229491412,0,1.43467,0.84279,-0.24305,-2.91614,-0.16519,9.39246,-0.9623,86.80675,53.74065
5115,1005,0.777050013,0,0.092773124,0,855.7499966,11.24956862,-0.000313728,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.56248519,13.5468698,497,741,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.234374428,0.003905882,1,1794,10600,1807,180.0,1,2,104,0,2.952,1.732,-15.00234138,42,55,0.416015412,0.214843024,13.06221566,0.859372096,14.66874864,0.229491412,0,3.08266,1.57542,-0.24305,-2.01353,-1.28328,10.27591,-6.98686,57.78026,53.40586
5120,1005,0.777050013,0,0.092773124,0,855.7499966,10.78082353,-0.469058826,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.64061016,13.5468698,497,741,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.238280677,0.003905882,1,1819,10600,1807,180.0,1,2,104,0,2.68,1.736,-15.00234138,42,55,0.416015412,0.214843024,12.93721958,0.820309728,14.87316264,0.229491412,0,0.153,-0.13376,-0.24305,-3.69426,-2.3056,9.35176,-12.91463,59.07297,46.92388
5125,1005,0.777050013,0,0.102538716,0,855.7499966,12.65580392,1.405921566,0,5,0,81.09375,3.748705872,14.99858822,0.999952896,128,28,38.35936027,13.5468698,505,745,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.222655681,0.003905882,1,1744,10600,1807,180.0,1,2,104,0,2.72,1.724,-15.00234138,42,55,0.416015412,0.214843024,13.24970977,0.8544893,14.25992064,0.229491412,0,-1.49499,0.35495,-0.06032,-2.47322,-0.82359,7.5968,-5.8857,71.92431,50.87965
5130,1005,0.777050013,0,0.102538716,0,855.7499966,12.65580392,1.405921566,0,5,0,81.09375,3.748705872,14.99858822,0.999952896,128,28,38.35936027,13.5468698,505,745,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.222655681,0.003905882,1,1744,10600,1807,180.0,1,2,104,0,2.72,1.724,-15.00234138,42,55,0.416015412,0.214843024,13.24970977,0.8544893,14.25992064,0.229491412,0,-2.77666,-0.8052,0.12327,-3.3902,-4.78362,9.24402,-25.91231,37.85602,44.02657
5135,1005,0.777050013,0,0.092773124,0,855.7499966,12.18705882,0.937176468,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.32811028,13.5468698,501,746,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.222655681,0.003905882,1,1765,10600,1807,180.0,1,2,104,0,2.72,1.724,-15.00234138,42,55,0.416015412,0.214843024,13.12471369,0.839840912,14.4316284,0.229491412,0,3.02146,0.78159,-0.24305,-2.50195,-0.86191,11.49936,-4.18881,71.15754,54.43306
5140,1005,0.777050013,0,0.092773124,0,855.7499966,12.18705882,0.937176468,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.32811028,13.5468698,501,746,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.222655681,0.003905882,1,1765,10600,1807,180.0,1,2,104,0,2.72,1.724,-15.00234138,42,55,0.416015412,0.214843024,13.12471369,0.839840912,14.4316284,0.229491412,0,-1.73891,-0.6216,0.1836,-3.6823,-2.44208,8.87291,-14.26288,57.67363,45.50241
5145,1005,0.777050013,0,0.092773124,0,855.7499966,12.18705882,0.937176468,0,5,0,80.15625,2.811215676,14.99858822,0.999952896,128,28,38.43748524,13.5468698,502,741,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.230468179,0.003905882,1,1765,10600,1807,180.0,1,2,104,0,2.692,1.728,-15.00234138,42,55,0.416015412,0.214843024,13.24970977,0.825192524,14.4316284,0.229491412,0,-3.14298,1.20911,-0.42664,-3.82594,-3.17949,8.57843,-18.70085,52.1166,43.35139
5150,1005,0.777050013,0,0.092773124,0,855.7499966,17.812,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,128,24,60.56247674,26.84373969,600,935,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,4.714842543,0.003905882,1,1774,10600,1807,180.0,1,3,104,0,2.692,3.652,-15.00234138,42,55,0.416015412,0.214843024,13.31220781,0.844723708,14.50521744,0.229491412,0,-2.59307,1.63662,0.54991,-1.53468,-2.69347,10.22324,-14.6035,30.31092,52.49953
5155,1005,0.777050013,0,0.092773124,0,855.7499966,17.812,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,128,24,60.56247674,26.84373969,600,935,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,4.714842543,0.003905882,1,1774,10600,1807,180.0,1,3,104,0,2.692,3.652,-15.00234138,42,55,0.416015412,0.214843024,13.31220781,0.844723708,14.50521744,0.229491412,0,3.20505,1.08671,1.34374,1.15161,2.70786,8.89685,16.79607,-156.29308,63.63258
5160,1006,0.777050013,0,0.068359144,0,855.7499966,35.62431372,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,24,65.71872476,58.60935249,584,1010,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,3.902342751,0.003905882,1,3860,10600,1807,172.5,1,3,104,0,1.988,3.024,-13.00261683,42,54,19.41405256,0.214843024,12.93721958,0.893551668,31.5615216,0.844723708,0,-1.49499,-0.6216,1.22135,1.95845,5.0374,5.7437,39.69614,-154.62483,67.00053
5165,1006,0.777050013,0,0.068359144,0,855.7499966,35.62431372,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,24,65.71872476,58.60935249,584,1010,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,3.902342751,0.003905882,1,3860,10600,1807,172.5,1,3,104,0,1.988,3.024,-13.00261683,42,54,19.41405256,0.214843024,12.93721958,0.893551668,31.5615216,0.844723708,0,-1.80011,-1.65935,-2.31855,0.74698,-6.50743,10.36211,-32.0621,-7.328,56.19973
5170,1006,0.777050013,0,0.058593552,0,855.7499966,40.7805098,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,24,63.2812257,60.60935173,562,1007,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,3.898436502,0.003905882,1,4495,10600,1807,172.5,1,3,104,0,1.916,3.02,-9.733535888,42,49,19.69139617,0.214843024,12.99971762,0.737302196,36.7536372,0.90331726,0,0.94683,-0.01137,-3.11238,-2.49716,3.23457,11.25035,15.67824,141.4025,64.29663
5175,1006,0.777050013,0,0.053710756,0,855.7499966,42.18674509,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,24,62.499976,60.84372664,556,1006,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,3.999998976,0.003905882,1,4657,10600,1807,168.75,1,3,104,0,1.828,3.1,-6.2223008,42,47,20.6620988,0.214843024,12.87472154,0.712888216,38.07823992,0.937496832,0,-5.70632,0.84279,-1.70831,1.23779,-2.26491,7.40048,-16.79674,-29.47976,58.62078
5180,1006,0.777050013,0,0.053710756,0,855.7499966,42.18674509,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,24,62.499976,60.84372664,556,1006,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,3.999998976,0.003905882,1,4657,10600,1807,168.75,1,3,104,0,1.828,3.1,-6.2223008,42,47,20.6620988,0.214843024,12.87472154,0.712888216,38.07823992,0.937496832,0,2.1061,-2.14807,2.1367,-0.73982,-1.92493,12.74673,-8.57332,21.17884,55.65035
5185,1006,0.777050013,0,0.053710756,0,855.7499966,41.2492549,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,24,60.24997686,55.87497854,541,1007,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,3.808592775,0.003905882,1,4583,10600,1807,168.75,1,3,104,0,1.872,2.952,-7.327617296,42,46,19.27538076,0.214843024,13.06221566,0.776364564,37.47317448,0.90331726,0,0.33659,-1.29304,2.62542,-4.11565,-3.49792,10.817,-16.81668,51.08609,45.88972
5190,1006,0.777050013,0,0.053710756,0,855.7499966,41.2492549,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,24,60.24997686,55.87497854,541,1007,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,3.808592775,0.003905882,1,4583,10600,1807,168.75,1,3,104,0,1.872,2.952,-7.327617296,42,46,19.27538076,0.214843024,13.06221566,0.776364564,37.47317448,0.90331726,0,2.71634,0.35495,3.05293,-2.04466,-1.42694,10.24001,-7.78139,55.42896,52.36503
5195,1006,0.777050013,0,0.053710756,0,855.7499966,38.90552941,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,128,24,53.54685444,45.53123252,503,1001,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,3.105467955,0.003905882,1,4308,10600,1807,172.5,1,3,104,0,1.912,2.408,-15.00234138,42,47,14.0058522,0.214843024,12.74972546,0.815426932,35.22462048,0.795895748,0,-1.37259,0.66007,7.6909,-1.72862,0.34477,10.9415,1.78273,101.23115,57.20467
5200,1006,0.777050013,0,0.058593552,0,855.7499966,36.56180392,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,128,24,51.32810529,43.04685847,498,982,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.976561738,0.003905882,1,4092,10600,1807,176.25,1,3,104,0,1.98,2.308,-15.00234138,42,48,12.48046236,0.214843024,12.99971762,0.810544136,33.45848352,0.65917746,0,-1.3114,-3.97878,2.1979,-3.9648,0.98402,13.91989,3.88943,103.74691,56.541
5205,1006,0.777050013,0,0.058593552,0,855.7499966,36.56180392,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,128,24,51.32810529,43.04685847,498,982,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.976561738,0.003905882,1,4092,10600,1807,176.25,1,3,104,0,1.98,2.308,-15.00234138,42,48,12.48046236,0.214843024,12.99971762,0.810544136,33.45848352,0.65917746,0,1.31314,-2.69711,-1.46439,-3.64398,-0.96965,10.25916,-5.08957,75.4111,50.16718
5210,1006,0.777050013,0,0.058593552,0,855.7499966,36.56180392,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,128,24,25.29686529,26.54686481,355,643,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.464843375,0.003905882,1,4093,10600,1807,176.25,1,3,104,0,2.012,1.136,-15.00234138,42,49,7.072262004,0.214843024,12.99971762,0.844723708,33.46666008,0.581052724,0,3.69289,0.90399,2.1979,0.27533,0.39505,8.81306,2.56534,-145.10309,59.84791
5215,1006,0.777050013,0,0.058593552,0,855.7499966,36.56180392,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,128,24,25.29686529,26.54686481,355,643,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.464843375,0.003905882,1,4093,10600,1807,176.25,1,3,104,0,2.012,1.136,-15.00234138,42,49,7.072262004,0.214843024,12.99971762,0.844723708,33.46666008,0.581052724,0,0.0918,2.7347,-0.36544,-7.29034,-3.7541,7.03896,-20.32715,66.16196,24.52358
5220,1006,0.777050013,0,0.068359144,0,855.7499966,35.62431372,-0.000313728,0,5,0,0.0,-0.001254912,14.99858822,0.999952896,128,24,19.87499237,22.57811633,329,573,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.152343455,0.003905882,1,3824,10600,1807,176.25,1,3,104,0,2.06,0.892,-15.00234138,42,54,4.16015412,0.214843024,13.06221566,0.893551668,31.26716544,0.361326904,0,-1.80011,4.19997,-1.342,-0.37111,0.79488,5.24091,8.60298,154.78854,61.19975
5225,1006,0.777050013,0,0.068359144,0,855.7499966,28.12439215,-0.000313728,1,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,8,15.03124423,13.59374478,262,410,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.83593703,0.003905882,1,2983,10600,1807,180.0,1,2,104,0,2.176,1.424,-0.004407296,42,55,0.416015412,0.214843024,13.18721173,0.815426932,24.39067848,0.229491412,0,-0.45724,5.35924,-3.66142,-2.94727,-0.42377,9.59596,-2.4173,81.94157,53.30266
5230,1006,0.777050013,0,0.068359144,0,855.7499966,28.12439215,-0.000313728,1,5,0,0.0,-0.001254912,14.99858822,0.999952896,0,8,15.03124423,13.59374478,262,410,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,1.83593703,0.003905882,1,2983,10600,1807,180.0,1,2,104,0,2.176,1.424,-0.004407296,42,55,0.416015412,0.214843024,13.18721173,0.815426932,24.39067848,0.229491412,0,-10.10037,3.28461,2.80814,-2.20746,4.65672,13.19684,19.1895,153.67119,66.48558
5235,1006,0.777050013,0,0.083007532,0,855.7499966,14.53078431,3.280901958,0,5,0,81.09375,3.748705872,14.99858822,0.999952896,128,28,34.99998656,13.56249479,455,658,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.378905641,0.003905882,1,2117,10600,2243,180.0,1,2,104,0,2.556,1.844,-0.410601344,42,55,0.416015412,0.214843024,12.99971762,0.04882796,17.30977752,0.229491412,0,-13.57995,1.3315,3.96829,-6.01903,-2.86586,11.0253,-12.85207,65.82563,41.46852
5240,1006,0.777050013,0,0.083007532,0,855.7499966,14.53078431,3.280901958,0,5,0,81.09375,3.748705872,14.99858822,0.999952896,128,28,34.99998656,13.56249479,455,658,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.378905641,0.003905882,1,2117,10600,2243,180.0,1,2,104,0,2.556,1.844,-0.410601344,42,55,0.416015412,0.214843024,12.99971762,0.04882796,17.30977752,0.229491412,0,-13.03003,-0.31648,11.3532,-5.5378,-0.22266,9.1243,-1.19507,87.81029,44.85804
5245,1006,0.777050013,0,0.092773124,0,855.7499966,14.53078431,3.280901958,0,5,0,81.09375,3.748705872,14.99858822,0.999952896,128,28,37.37498565,13.56249479,472,698,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.511718107,0.003905882,1,2020,10600,2131,180.0,1,2,104,0,2.664,1.948,-1.484672144,42,55,0.416015412,0.214843024,13.06221566,0.90331726,16.5166512,0.229491412,0,-16.14329,-2.8195,28.38211,-5.58328,0.36871,7.94875,2.1738,93.54544,43.10633
5250,1006,0.777050013,0,0.092773124,0,855.7499966,12.18705882,0.937176468,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,37.56248558,13.56249479,477,709,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.496093111,0.003905882,1,1952,10600,2003,180.0,1,2,104,0,2.708,1.936,-2.64857432,42,55,0.416015412,0.214843024,12.99971762,0.90331726,15.96064512,0.229491412,0,-19.80558,-3.36854,37.10989,-5.32471,0.89304,8.81067,4.95784,99.04433,45.0833
5255,1006,0.777050013,0,0.092773124,0,855.7499966,12.18705882,0.937176468,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,37.56248558,13.56249479,477,709,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.496093111,0.003905882,1,1952,10600,2003,180.0,1,2,104,0,2.708,1.936,-2.64857432,42,55,0.416015412,0.214843024,12.99971762,0.90331726,15.96064512,0.229491412,0,-15.10554,-14.96565,49.92748,-4.12761,-2.29604,8.0948,-14.18115,62.30551,35.32475
5260,1006,0.777050013,0,0.092773124,0,855.7499966,11.71831372,0.46843137,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,38.23436032,13.5468698,489,728,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.515624356,0.003905882,1,1887,10600,1891,180.0,1,2,104,0,2.772,1.948,-3.5859452,42,55,0.416015412,0.214843024,12.93721958,0.90331726,15.42916872,0.229491412,0,-12.90851,-13.62278,47.36414,-6.33507,-2.17871,9.41161,-10.87073,72.24257,30.03094
5265,1006,0.777050013,0,0.092773124,0,855.7499966,11.71831372,0.46843137,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,38.23436032,13.5468698,489,728,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.515624356,0.003905882,1,1887,10600,1891,180.0,1,2,104,0,2.772,1.948,-3.5859452,42,55,0.416015412,0.214843024,12.93721958,0.90331726,15.42916872,0.229491412,0,-2.59307,-11.36456,58.59494,-2.75574,-1.731,10.67096,-8.92615,58.3485,41.97903
5270,1006,0.777050013,0,0.092773124,0,855.7499966,9.84333333,-1.406549022,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,38.04686039,13.5468698,489,731,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.476561866,0.003905882,1,1853,10600,1807,180.0,1,2,104,0,2.772,1.92,-4.499881808,42,55,0.416015412,0.214843024,12.93721958,0.893551668,15.15116568,0.229491412,0,-0.39604,-7.39715,53.40618,-3.09332,-0.09576,9.56723,-0.54568,88.25555,46.25789
5275,1006,0.777050013,0,0.09765592,0,855.7499966,9.374588232,-1.87529412,0,5,0,77.34375,-0.001254912,14.99858822,0.999952896,128,28,38.59373518,14.15624456,491,739,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.492186862,0.003905882,1,1879,10600,1807,180.0,1,2,104,0,2.772,1.932,-5.378667008,42,55,0.69335902,0.214843024,12.87472154,0.888668872,15.36375624,0.234374208,0,-1.61651,-3.12462,28.93115,-4.7908,-0.49799,7.0605,-3.34021,84.41502,35.24839
5280,1006,0.777050013,0,0.09765592,0,855.7499966,9.374588232,-1.87529412,0,5,0,77.34375,-0.001254912,14.99858822,0.999952896,128,28,38.59373518,14.15624456,491,739,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.492186862,0.003905882,1,1879,10600,1807,180.0,1,2,104,0,2.772,1.932,-5.378667008,42,55,0.69335902,0.214843024,12.87472154,0.888668872,15.36375624,0.234374208,0,-5.88904,-1.17151,8.48473,-1.35991,0.12451,9.77313,0.72296,95.21455,56.76833
5285,1006,0.777050013,0,0.092773124,0,855.7499966,11.71831372,0.46843137,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,38.07811038,13.5468698,498,740,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.437499376,0.003905882,1,1764,10600,1807,180.0,1,2,104,0,2.836,1.888,-6.234017936,42,55,0.416015412,0.214843024,12.87472154,0.883786076,14.42345184,0.229491412,0,-6.07264,-1.53783,-2.01343,-2.55702,-0.09816,8.15944,-0.65771,87.83527,51.96772
5290,1006,0.777050013,0,0.092773124,0,855.7499966,11.71831372,0.46843137,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,38.07811038,13.5468698,498,740,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.437499376,0.003905882,1,1764,10600,1807,180.0,1,2,104,0,2.836,1.888,-6.234017936,42,55,0.416015412,0.214843024,12.87472154,0.883786076,14.42345184,0.229491412,0,6.74495,-2.02567,1.34374,-3.70624,0.12929,8.94952,0.76468,91.94685,47.78808
5295,1006,0.777050013,0,0.092773124,0,855.7499966,9.84333333,-1.406549022,0,5,0,77.34375,-0.001254912,14.99858822,0.999952896,128,28,38.17186034,13.5468698,488,729,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.417968131,0.003905882,1,1872,10600,1807,180.0,1,2,104,0,2.804,1.872,-7.089368864,42,55,0.416015412,0.214843024,12.8122235,0.87890328,15.30652032,0.229491412,0,1.19075,0.11016,0.36719,-2.29366,-1.95605,8.78912,-12.15262,50.2771,47.43023
5300,1006,0.777050013,0,0.09765592,0,855.7499966,11.24956862,-0.000313728,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,38.18748534,13.5468698,495,739,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.394530637,0.003905882,1,1799,10600,1807,180.0,1,2,104,0,2.852,1.856,-7.936908368,42,55,0.416015412,0.214843024,12.8122235,0.883786076,14.70963144,0.229491412,0,1.92338,-0.07256,0.54991,0.15323,0.00719,10.29268,0.04001,-92.68568,59.29811
5305,1006,0.777050013,0,0.09765592,0,855.7499966,11.24956862,-0.000313728,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,38.18748534,13.5468698,495,739,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.394530637,0.003905882,1,1799,10600,1807,180.0,1,2,104,0,2.852,1.856,-7.936908368,42,55,0.416015412,0.214843024,12.8122235,0.883786076,14.70963144,0.229491412,0,-3.14298,-0.98792,0.67231,-3.05501,-0.59375,10.64941,-3.0677,79.15072,51.07158
5310,1006,0.777050013,0,0.09765592,0,855.7499966,12.18705882,0.937176468,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,37.96873542,13.5468698,498,744,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.367186894,0.003905882,1,1768,10600,1807,180.0,1,2,104,0,2.852,1.836,-8.6633708,42,55,0.277343608,0.214843024,12.8122235,0.87890328,14.45615808,0.229491412,0,-2.95938,-0.25616,-0.24305,-4.65672,1.45329,8.52336,8.51009,106.54337,53.9545
5315,1006,0.777050013,0,0.09765592,0,855.7499966,12.18705882,0.937176468,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,37.96873542,13.5468698,498,744,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.367186894,0.003905882,1,1768,10600,1807,180.0,1,2,104,0,2.852,1.836,-8.6633708,42,55,0.277343608,0.214843024,12.8122235,0.87890328,14.45615808,0.229491412,0,1.37434,2.42958,0.00087,-1.43413,-2.45166,11.03967,-12.41982,30.79306,51.75001
5320,1006,0.777050013,0,0.09765592,0,855.7499966,10.78082353,-0.469058826,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,38.10936037,13.5468698,491,731,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.351561898,0.003905882,1,1839,10600,1807,180.0,1,2,104,0,2.804,1.824,-9.510910304,42,55,0.277343608,0.214843024,12.8122235,0.874020484,15.03669384,0.224608616,0,1.49587,-0.01137,-0.18272,-5.16191,3.77087,9.58638,19.103,124.01927,68.6785
5325,1006,0.777050013,0,0.09765592,0,855.7499966,9.84333333,-1.406549022,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,37.65623554,13.5468698,485,722,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.300780661,0.003905882,1,1856,10600,1807,180.0,1,2,104,0,2.772,1.784,-10.38188408,42,55,0.277343608,0.214843024,12.8122235,0.87890328,15.17569536,0.224608616,0,2.77754,-0.6828,0.30599,-4.55856,-4.79318,7.52498,-28.58156,47.51445,28.3575
5330,1006,0.777050013,0,0.09765592,0,855.7499966,9.84333333,-1.406549022,0,5,0,78.28125,0.936235284,14.99858822,0.999952896,128,28,37.65623554,13.5468698,485,722,-3.28e-05,-1.64e-05,-3.28e-05,-1.64e-05,2.300780661,0.003905882,1,1856,10600,1807,180.0,1,2,104,0,2.772,1.784,-10.38188408,42,55,0.277343608,0.214843024,12.8122235,0.87890328,15.17569536,0.224608616,0,2.2285,0.29375,-0.30424,-0.60814,-2.43729,10.51534,-13.02878,14.25431,51.18864
