ECU Absolute Time,Atmospheric Pressure,Inclination Switch,Fault Code Count,Ignition Coil Current Diagnosis,Fault Light Mileage,Engine Operating Time,Ignition Advance Angle,Idling Correction Ignition Angle,Fuel Injection Prohibition Mode,Injection Mode,Bypass Delay Correction,ABV Opening,ABV Idling Correction,ABV Learning Value,Lambda Setting,Air-Fuel Ratio Rich,Closed Loop Control,Air Flow,Throttle Valve Air Flow,Intake Manifold Pressure,Intake Manifold Front Pressure,MFF_AD_ADD_MMV_REL,MFF_AD_FAC_MMV_REL,MFF_AD_ADD_MMV,MFF_AD_FAC_MMV,Fuel Injection Quantity,MFF_WUP_COR,Ignition Mode,Engine RPM,Engine RPM Limit,Idling Target RPM,Fuel Injection Start Angle,Fuel Pump State,Engine State,Engine Temperature,Water Temperature PWM,Ignition Magnetization Time,Fuel Injection Time,Closed Loop Fuel Correction,Intake Temperature,Combustion Chamber Intake Temperature,TPS Opening,TPS Idling Learning Value,Battery Voltage,O2 Voltage,Vehicle Speed,TPS Voltage,Seat Switch State,Absolute Time,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle,Action
2023-04-17 14:17:37.582632192+08:00,1002,0.777050013,0,0.04882796,0,855.7499966,44.53047058,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,0,24,59.65622709,56.57810327,530,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.726561546,0.011717646,1,4933,10600,1819,168.75,1,3,91,0,1.796,2.888,-9.186736208,41,43,18.16600632,0.214843024,12.87472154,0.766598972,40.33497048,0.8544893,0,2023-04-17 14:17:38.072000+08:00,8.63686,4.07757,-0.91448,-4.46759,-4.50827,15.42345,-15.68254,45.84896,42.57179,Turn right 1
2023-04-17 14:17:38.033942016+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.53047058,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,59.18747727,55.37497874,527,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.851561514,0.011717646,1,4930,10600,1819,168.75,1,3,91,0,1.724,2.984,-5.366949872,41,43,17.74999091,0.214843024,12.93721958,0.766598972,40.3104408,0.844723708,0,2023-04-17 14:17:38.124000+08:00,8.94197,-4.28389,-1.89103,-3.65117,-1.0271,12.89757,-4.38167,74.50606,47.71008,Turn right 1
2023-04-17 14:17:38.033942016+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.53047058,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,59.18747727,55.37497874,527,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.851561514,0.011717646,1,4930,10600,1819,168.75,1,3,91,0,1.724,2.984,-5.366949872,41,43,17.74999091,0.214843024,12.93721958,0.766598972,40.3104408,0.844723708,0,2023-04-17 14:17:38.173000+08:00,13.2145,10.4256,-2.19615,-2.47083,-10.98459,13.82173,-38.03719,14.92031,41.82753,Turn right 1
2023-04-17 14:17:38.033942016+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.53047058,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,59.18747727,55.37497874,527,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.851561514,0.011717646,1,4930,10600,1819,168.75,1,3,91,0,1.724,2.984,-5.366949872,41,43,17.74999091,0.214843024,12.93721958,0.766598972,40.3104408,0.844723708,0,2023-04-17 14:17:38.229000+08:00,11.2614,-7.33595,-4.51557,-8.12833,-6.87135,10.3645,-27.55002,54.13311,22.28276,Turn right 1
2023-04-17 14:17:38.033942016+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.53047058,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,59.18747727,55.37497874,527,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.851561514,0.011717646,1,4930,10600,1819,168.75,1,3,91,0,1.724,2.984,-5.366949872,41,43,17.74999091,0.214843024,12.93721958,0.766598972,40.3104408,0.844723708,0,2023-04-17 14:17:38.280000+08:00,8.39294,0.90399,-4.27166,-5.35823,-0.48123,14.77223,-1.7541,84.9719,47.64157,Turn right 1
2023-04-17 14:17:38.033942016+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.53047058,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,59.18747727,55.37497874,527,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.851561514,0.011717646,1,4930,10600,1819,168.75,1,3,91,0,1.724,2.984,-5.366949872,41,43,17.74999091,0.214843024,12.93721958,0.766598972,40.3104408,0.844723708,0,2023-04-17 14:17:38.336000+08:00,10.71236,-6.90844,-5.30941,-7.99664,-10.76672,7.85059,-43.85429,46.07279,13.52867,Turn right 1
2023-04-17 14:17:38.033942016+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.53047058,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,59.18747727,55.37497874,527,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.851561514,0.011717646,1,4930,10600,1819,168.75,1,3,91,0,1.724,2.984,-5.366949872,41,43,17.74999091,0.214843024,12.93721958,0.766598972,40.3104408,0.844723708,0,2023-04-17 14:17:38.388000+08:00,9.06437,-1.96447,-4.75949,-7.23769,-7.24963,11.77229,-27.68173,48.76666,28.00686,Turn right 1
2023-04-17 14:17:38.033942016+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.53047058,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,59.18747727,55.37497874,527,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.851561514,0.011717646,1,4930,10600,1819,168.75,1,3,91,0,1.724,2.984,-5.366949872,41,43,17.74999091,0.214843024,12.93721958,0.766598972,40.3104408,0.844723708,0,2023-04-17 14:17:38.439000+08:00,11.87163,0.17136,-4.45438,-1.29288,0.26576,13.51288,1.12158,101.59721,54.40332,Turn right 1
2023-04-17 14:17:38.033942016+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.53047058,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,59.18747727,55.37497874,527,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.851561514,0.011717646,1,4930,10600,1819,168.75,1,3,91,0,1.724,2.984,-5.366949872,41,43,17.74999091,0.214843024,12.93721958,0.766598972,40.3104408,0.844723708,0,2023-04-17 14:17:38.489000+08:00,8.08782,4.56628,-4.82069,-2.94966,-4.07492,12.06438,-18.16469,37.10215,43.0631,Turn right 1
2023-04-17 14:17:38.482556160+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.5937275,54.40622911,523,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.910155249,0.011717646,1,4885,10600,1819,168.75,1,3,91,0,1.732,3.032,-3.0000884,41,43,16.91796009,0.214843024,12.87472154,0.624997888,39.9424956,0.810544136,0,2023-04-17 14:17:38.540000+08:00,8.63686,-6.1758,-8.9105,-6.14592,-2.16675,14.16409,-7.98834,71.19317,40.68611,Turn right 1
2023-04-17 14:17:38.482556160+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.5937275,54.40622911,523,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.910155249,0.011717646,1,4885,10600,1819,168.75,1,3,91,0,1.732,3.032,-3.0000884,41,43,16.91796009,0.214843024,12.87472154,0.624997888,39.9424956,0.810544136,0,2023-04-17 14:17:38.596000+08:00,3.14385,1.08671,-8.72691,3.20822,-1.39102,13.41951,-5.75687,-66.82105,57.03979,Turn right 1
2023-04-17 14:17:38.482556160+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.5937275,54.40622911,523,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.910155249,0.011717646,1,4885,10600,1819,168.75,1,3,91,0,1.732,3.032,-3.0000884,41,43,16.91796009,0.214843024,12.87472154,0.624997888,39.9424956,0.810544136,0,2023-04-17 14:17:38.649000+08:00,2.1061,-8.19011,-9.82586,-7.07487,-1.39581,8.14268,-7.37305,79.80207,26.14094,Turn right 1
2023-04-17 14:17:38.482556160+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.5937275,54.40622911,523,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.910155249,0.011717646,1,4885,10600,1819,168.75,1,3,91,0,1.732,3.032,-3.0000884,41,43,16.91796009,0.214843024,12.87472154,0.624997888,39.9424956,0.810544136,0,2023-04-17 14:17:38.701000+08:00,3.81529,0.53767,-9.21562,-8.33662,-2.63362,10.47224,-11.13101,73.88332,27.03098,Turn right 1
2023-04-17 14:17:38.482556160+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.5937275,54.40622911,523,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.910155249,0.011717646,1,4885,10600,1819,168.75,1,3,91,0,1.732,3.032,-3.0000884,41,43,16.91796009,0.214843024,12.87472154,0.624997888,39.9424956,0.810544136,0,2023-04-17 14:17:38.753000+08:00,3.02146,-1.72055,-9.94825,-3.73975,-9.67735,6.99586,-50.6579,29.04089,28.16709,Turn right 1
2023-04-17 14:17:38.482556160+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.5937275,54.40622911,523,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.910155249,0.011717646,1,4885,10600,1819,168.75,1,3,91,0,1.732,3.032,-3.0000884,41,43,16.91796009,0.214843024,12.87472154,0.624997888,39.9424956,0.810544136,0,2023-04-17 14:17:38.805000+08:00,-0.94508,3.03982,-9.70346,-4.4604,-5.60721,10.89601,-25.4662,41.15961,35.93988,Turn right 1
2023-04-17 14:17:38.482556160+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.5937275,54.40622911,523,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.910155249,0.011717646,1,4885,10600,1819,168.75,1,3,91,0,1.732,3.032,-3.0000884,41,43,16.91796009,0.214843024,12.87472154,0.624997888,39.9424956,0.810544136,0,2023-04-17 14:17:38.862000+08:00,-1.98283,-6.4206,-10.19217,-2.27211,-0.21307,16.49365,-0.73322,84.65948,53.25998,Turn right 1
2023-04-17 14:17:38.482556160+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.5937275,54.40622911,523,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.910155249,0.011717646,1,4885,10600,1819,168.75,1,3,91,0,1.732,3.032,-3.0000884,41,43,16.91796009,0.214843024,12.87472154,0.624997888,39.9424956,0.810544136,0,2023-04-17 14:17:38.918000+08:00,1.25195,4.62661,-6.8962,-1.03909,4.01747,10.1993,21.39865,164.79184,67.0208,Turn right 1
2023-04-17 14:17:38.482556160+08:00,1003,0.777050013,0,0.043945164,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.5937275,54.40622911,523,1006,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.910155249,0.011717646,1,4885,10600,1819,168.75,1,3,91,0,1.732,3.032,-3.0000884,41,43,16.91796009,0.214843024,12.87472154,0.624997888,39.9424956,0.810544136,0,2023-04-17 14:17:38.969000+08:00,1.61826,-4.34509,-7.93395,-6.5697,-2.47081,11.6478,-10.46812,70.41623,35.9413,Turn right 1
2023-04-17 14:17:38.932795904+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.42185257,53.49997946,522,1007,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.898436502,0.011717646,1,4896,10600,1819,168.75,1,3,91,0,1.832,3.02,-3.035239808,41,43,16.91796009,0.214843024,12.87472154,0.815426932,40.03243776,0.810544136,0,2023-04-17 14:17:39.020000+08:00,6.68375,8.04498,-6.52988,2.17393,5.54738,6.20338,40.16199,-154.31851,69.93607,Turn right 1
2023-04-17 14:17:38.932795904+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.42185257,53.49997946,522,1007,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.898436502,0.011717646,1,4896,10600,1819,168.75,1,3,91,0,1.832,3.02,-3.035239808,41,43,16.91796009,0.214843024,12.87472154,0.815426932,40.03243776,0.810544136,0,2023-04-17 14:17:39.069000+08:00,2.1673,-3.49094,-9.39834,-3.07416,1.60413,11.21684,7.85294,117.12952,53.13362,Turn right 1
2023-04-17 14:17:38.932795904+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.42185257,53.49997946,522,1007,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.898436502,0.011717646,1,4896,10600,1819,168.75,1,3,91,0,1.832,3.02,-3.035239808,41,43,16.91796009,0.214843024,12.87472154,0.815426932,40.03243776,0.810544136,0,2023-04-17 14:17:39.119000+08:00,2.1061,5.23772,-6.71347,-6.2393,3.54822,5.31512,23.40799,115.2763,43.65727,Turn right 1
2023-04-17 14:17:38.932795904+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.42185257,53.49997946,522,1007,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.898436502,0.011717646,1,4896,10600,1819,168.75,1,3,91,0,1.832,3.02,-3.035239808,41,43,16.91796009,0.214843024,12.87472154,0.815426932,40.03243776,0.810544136,0,2023-04-17 14:17:39.169000+08:00,2.0449,-6.48179,-8.7881,-7.94157,1.84833,8.36055,9.10648,101.81645,30.85863,Turn right 1
2023-04-17 14:17:38.932795904+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.42185257,53.49997946,522,1007,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.898436502,0.011717646,1,4896,10600,1819,168.75,1,3,91,0,1.832,3.02,-3.035239808,41,43,16.91796009,0.214843024,12.87472154,0.815426932,40.03243776,0.810544136,0,2023-04-17 14:17:39.230000+08:00,5.34088,-1.53783,-9.52074,-9.60555,-8.39407,13.94144,-26.3725,52.65823,24.74088,Turn right 1
2023-04-17 14:17:38.932795904+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.42185257,53.49997946,522,1007,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.898436502,0.011717646,1,4896,10600,1819,168.75,1,3,91,0,1.832,3.02,-3.035239808,41,43,16.91796009,0.214843024,12.87472154,0.815426932,40.03243776,0.810544136,0,2023-04-17 14:17:39.286000+08:00,5.09696,-0.8052,-8.54418,-3.85228,8.70772,10.32858,38.30579,151.89912,89.42352,Turn right 1
2023-04-17 14:17:38.932795904+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.42185257,53.49997946,522,1007,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.898436502,0.011717646,1,4896,10600,1819,168.75,1,3,91,0,1.832,3.02,-3.035239808,41,43,16.91796009,0.214843024,12.87472154,0.815426932,40.03243776,0.810544136,0,2023-04-17 14:17:39.342000+08:00,-1.3114,-1.04912,-8.54418,-8.51379,-8.51857,10.96544,-31.53397,50.18382,20.97559,Turn right 1
2023-04-17 14:17:38.932795904+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,44.06172548,-0.000313728,0,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,58.42185257,53.49997946,522,1007,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,3.898436502,0.011717646,1,4896,10600,1819,168.75,1,3,91,0,1.832,3.02,-3.035239808,41,43,16.91796009,0.214843024,12.87472154,0.815426932,40.03243776,0.810544136,0,2023-04-17 14:17:39.391000+08:00,6.56223,0.04983,-9.33714,-9.4164,-2.3559,8.61913,-10.45639,77.59312,16.04703,Turn right 1
2023-04-17 14:17:39.382685952+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,42.18674509,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,16.90624351,14.24999453,223,361,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,1.820312034,0.011717646,1,4656,10600,1819,172.5,1,5,91,0,1.772,1.412,-11.26457499,41,43,9.01366726,0.214843024,12.99971762,0.825192524,38.07006336,0.722653808,0,2023-04-17 14:17:39.443000+08:00,2.0449,-4.16237,-10.61969,-0.81165,3.66074,6.92882,27.6881,166.43372,72.01849,Turn right 1
2023-04-17 14:17:39.382685952+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,42.18674509,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,16.90624351,14.24999453,223,361,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,1.820312034,0.011717646,1,4656,10600,1819,172.5,1,5,91,0,1.772,1.412,-11.26457499,41,43,9.01366726,0.214843024,12.99971762,0.825192524,38.07006336,0.722653808,0,2023-04-17 14:17:39.498000+08:00,3.57137,3.52853,-9.33714,-1.95847,4.76926,9.76355,25.59142,156.09654,70.97743,Turn right 1
2023-04-17 14:17:39.382685952+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,42.18674509,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,16.90624351,14.24999453,223,361,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,1.820312034,0.011717646,1,4656,10600,1819,172.5,1,5,91,0,1.772,1.412,-11.26457499,41,43,9.01366726,0.214843024,12.99971762,0.825192524,38.07006336,0.722653808,0,2023-04-17 14:17:39.549000+08:00,2.53362,-7.27475,-12.69432,-4.35745,4.28084,8.50661,24.12732,131.65424,69.82313,Turn right 1
2023-04-17 14:17:39.382685952+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,42.18674509,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,16.90624351,14.24999453,223,361,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,1.820312034,0.011717646,1,4656,10600,1819,172.5,1,5,91,0,1.772,1.412,-11.26457499,41,43,9.01366726,0.214843024,12.99971762,0.825192524,38.07006336,0.722653808,0,2023-04-17 14:17:39.599000+08:00,3.99801,-3.30734,-8.8493,-6.61519,-4.87698,12.82335,-18.67506,55.61335,34.80007,Turn right 1
2023-04-17 14:17:39.382685952+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,42.18674509,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,16.90624351,14.24999453,223,361,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,1.820312034,0.011717646,1,4656,10600,1819,172.5,1,5,91,0,1.772,1.412,-11.26457499,41,43,9.01366726,0.214843024,12.99971762,0.825192524,38.07006336,0.722653808,0,2023-04-17 14:17:39.650000+08:00,1.80098,-4.83381,-10.00858,-3.41653,-5.81551,16.51999,-19.02078,31.56298,43.07267,Turn right 1
2023-04-17 14:17:39.382685952+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,42.18674509,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,16.90624351,14.24999453,223,361,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,1.820312034,0.011717646,1,4656,10600,1819,172.5,1,5,91,0,1.772,1.412,-11.26457499,41,43,9.01366726,0.214843024,12.99971762,0.825192524,38.07006336,0.722653808,0,2023-04-17 14:17:39.700000+08:00,-0.76236,-0.56128,-9.09322,-6.37097,-1.70467,8.69334,-8.98761,76.07007,28.67248,Turn right 1
2023-04-17 14:17:39.382685952+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,42.18674509,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,16.90624351,14.24999453,223,361,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,1.820312034,0.011717646,1,4656,10600,1819,172.5,1,5,91,0,1.772,1.412,-11.26457499,41,43,9.01366726,0.214843024,12.99971762,0.825192524,38.07006336,0.722653808,0,2023-04-17 14:17:39.752000+08:00,2.89993,-1.35424,-10.92481,-0.5842,4.75011,6.48828,36.09789,171.88835,77.52556,Turn right 1
2023-04-17 14:17:39.382685952+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,42.18674509,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,16.90624351,14.24999453,223,361,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,1.820312034,0.011717646,1,4656,10600,1819,172.5,1,5,91,0,1.772,1.412,-11.26457499,41,43,9.01366726,0.214843024,12.99971762,0.825192524,38.07006336,0.722653808,0,2023-04-17 14:17:39.802000+08:00,1.49587,1.14791,-11.35145,-0.74939,-0.26096,7.09402,-2.09505,70.84138,51.35556,Turn right 1
2023-04-17 14:17:39.382685952+08:00,1004,0.777050013,0,0.04882796,0,855.7499966,42.18674509,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,128,24,16.90624351,14.24999453,223,361,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,1.820312034,0.011717646,1,4656,10600,1819,172.5,1,5,91,0,1.772,1.412,-11.26457499,41,43,9.01366726,0.214843024,12.99971762,0.825192524,38.07006336,0.722653808,0,2023-04-17 14:17:39.854000+08:00,0.33659,0.53767,-12.02288,-2.77249,3.77087,7.89369,24.26181,141.42195,69.0663,Turn right 1
2023-04-17 14:17:39.832731904+08:00,1004,0.777050013,0,0.053710756,0,855.7499966,39.3742745,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,0,8,16.31249374,13.90624466,198,296,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,2.093749464,0.015623528,1,4351,10600,1819,172.5,1,5,91,0,1.952,1.624,-0.004407296,41,49,0.416015412,0.214843024,12.87472154,0.02441398,35.57621256,0.229491412,0,2023-04-17 14:17:39.906000+08:00,-2.89819,-2.94102,-14.03719,2.54024,-0.82359,10.72603,-4.27307,-72.2185,56.91655,Turn right 1
2023-04-17 14:17:39.832731904+08:00,1004,0.777050013,0,0.053710756,0,855.7499966,39.3742745,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,0,8,16.31249374,13.90624466,198,296,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,2.093749464,0.015623528,1,4351,10600,1819,172.5,1,5,91,0,1.952,1.624,-0.004407296,41,49,0.416015412,0.214843024,12.87472154,0.02441398,35.57621256,0.229491412,0,2023-04-17 14:17:39.957000+08:00,-5.27881,-10.57073,-15.44125,-4.3407,5.61201,6.23929,36.44055,136.29741,93.65636,Turn right 1
2023-04-17 14:17:39.832731904+08:00,1004,0.777050013,0,0.053710756,0,855.7499966,39.3742745,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,0,8,16.31249374,13.90624466,198,296,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,2.093749464,0.015623528,1,4351,10600,1819,172.5,1,5,91,0,1.952,1.624,-0.004407296,41,49,0.416015412,0.214843024,12.87472154,0.02441398,35.57621256,0.229491412,0,2023-04-17 14:17:40.008000+08:00,-4.97369,2.24686,-11.41265,2.50433,1.75256,11.88004,8.21387,-124.60653,59.33958,Turn right 1
2023-04-17 14:17:39.832731904+08:00,1004,0.777050013,0,0.053710756,0,855.7499966,39.3742745,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,0,8,16.31249374,13.90624466,198,296,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,2.093749464,0.015623528,1,4351,10600,1819,172.5,1,5,91,0,1.952,1.624,-0.004407296,41,49,0.416015412,0.214843024,12.87472154,0.02441398,35.57621256,0.229491412,0,2023-04-17 14:17:40.059000+08:00,-5.09609,-0.6216,-11.22992,-5.16908,3.61765,9.02614,19.17773,122.76421,60.31875,Turn right 1
2023-04-17 14:17:39.832731904+08:00,1004,0.777050013,0,0.053710756,0,855.7499966,39.3742745,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,0,8,16.31249374,13.90624466,198,296,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,2.093749464,0.015623528,1,4351,10600,1819,172.5,1,5,91,0,1.952,1.624,-0.004407296,41,49,0.416015412,0.214843024,12.87472154,0.02441398,35.57621256,0.229491412,0,2023-04-17 14:17:40.111000+08:00,-4.85129,-2.02567,-10.00858,-5.44203,0.18436,9.37091,0.97466,91.85184,41.1715,Turn right 1
2023-04-17 14:17:39.832731904+08:00,1004,0.777050013,0,0.053710756,0,855.7499966,39.3742745,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,0,8,16.31249374,13.90624466,198,296,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,2.093749464,0.015623528,1,4351,10600,1819,172.5,1,5,91,0,1.952,1.624,-0.004407296,41,49,0.416015412,0.214843024,12.87472154,0.02441398,35.57621256,0.229491412,0,2023-04-17 14:17:40.161000+08:00,-4.48585,3.03982,-9.21562,0.28012,-1.82198,11.00615,-9.39661,-8.81945,52.71567,Turn right 1
2023-04-17 14:17:39.832731904+08:00,1004,0.777050013,0,0.053710756,0,855.7499966,39.3742745,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,0,8,16.31249374,13.90624466,198,296,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,2.093749464,0.015623528,1,4351,10600,1819,172.5,1,5,91,0,1.952,1.624,-0.004407296,41,49,0.416015412,0.214843024,12.87472154,0.02441398,35.57621256,0.229491412,0,2023-04-17 14:17:40.219000+08:00,-4.66857,-3.97878,-9.45954,-8.02777,1.29288,7.33105,6.78197,98.10928,26.33281,Turn right 1
2023-04-17 14:17:39.832731904+08:00,1004,0.777050013,0,0.053710756,0,855.7499966,39.3742745,-0.000313728,1,5,0,0,-0.001254912,14.99858822,0.999952896,0,8,16.31249374,13.90624466,198,296,-3.28E-05,-1.64E-05,-3.28E-05,-1.64E-05,2.093749464,0.015623528,1,4351,10600,1819,172.5,1,5,91,0,1.952,1.624,-0.004407296,41,49,0.416015412,0.214843024,12.87472154,0.02441398,35.57621256,0.229491412,0,2023-04-17 14:17:40.273000+08:00,-2.53274,2.30806,-9.64313,-4.87939,4.86742,7.92001,27.62044,131.12273,72.9952,Turn right 1
